Row ID,Order ID,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Province,Region,Customer Segment,Product Category,Product Container,Product Base Margin,Customer Rating
3807,27111,High,18,3497.05,0.0,Regular Air,282.18 Toman,193.17,19.99,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.71,Excellent
3808,27111,High,44,774.0525,0.08,Express Air,-96.338 Toman,20.99,3.3,Kerman,Northwest,Home Office,Technology,Small Pack,0.81,
3821,27264,Low,3,74.05,0.02,Regular Air,44.54 Toman,19.99,11.17,Kerman,Northwest,Small Business,Furniture,Large Box,0.6,Average
3860,27553,Medium,48,18235.47,0.03,Delivery Truck,1166.93 Toman,370.98,99.0,Kerman,Northwest,Corporate,Office Supplies,Jumbo Drum,0.65,
3863,27555,Critical,32,209.42,0.1,Regular Air,65.41 Toman,6.74,1.72,Kerman,Northwest,Consumer,Office Supplies,Wrap Bag,0.35,Excellent
3873,27680,Critical,32,324.4,0.1,Regular Air,-46.98 Toman,10.89,4.5,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.59,
3874,27680,Critical,19,137.02,0.01,Regular Air,-46.89 Toman,6.48,6.6,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.37,
3892,27778,Critical,34,4805.92,0.07,Delivery Truck,-393.96 Toman,140.98,36.09,Kerman,Northwest,Corporate,Furniture,Jumbo Box,0.77,
3914,27909,Critical,1,62.26,0.09,Regular Air,-23.24 Toman,54.96,10.75,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.36,
3915,27909,Critical,47,58.53,0.07,Regular Air,-24.86 Toman,1.26,0.7,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.81,
3929,28003,Critical,31,157.79,0.09,Regular Air,-95.92 Toman,4.98,6.07,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.36,
3936,28035,Not Specified,19,376.21,0.03,Regular Air,89.556 Toman,18.99,5.23,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.37,
3948,28135,Critical,40,501.31,0.05,Regular Air,38.23 Toman,12.98,3.14,Kerman,Northwest,Corporate,Office Supplies,Small Pack,0.6,
3952,28165,Not Specified,2,24.96,0.05,Regular Air,-12.7995 Toman,10.91,2.99,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.38,
3963,28289,High,31,166.76,0.01,Regular Air,-46.03 Toman,4.98,4.75,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.36,
3992,28486,High,2,811.13,0.08,,-517.47 Toman,415.88,11.37,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.57,
4017,28675,Critical,15,822.8425,0.1,Regular Air,4.392000000000008 Toman,65.99,5.92,Kerman,Northwest,Consumer,Technology,Small Box,0.55,
4051,28871,High,10,55.02,0.08,Regular Air,-56.12 Toman,5.02,5.14,Kerman,Northwest,Small Business,Technology,Small Pack,0.79,
4082,29095,Not Specified,40,291.67,0.01,Regular Air,54.45949999999999 Toman,6.75,2.99,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.35,Excellent
4119,29287,High,49,12593.91,0.09,Delivery Truck,2699.67 Toman,270.97,28.06,Kerman,Northwest,Consumer,Technology,Jumbo Drum,0.56,
4164,29510,Critical,22,6123.94,0.01,Delivery Truck,1292.44 Toman,260.98,41.91,Kerman,Northwest,Home Office,Furniture,Jumbo Box,0.59,
4193,29795,High,49,19325.2,0.05,Regular Air,8793.539 Toman,387.99,19.99,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.38,
4194,29795,High,48,8380.22,0.0,Delivery Truck,813.83 Toman,160.98,35.02,Kerman,Northwest,Small Business,Furniture,Jumbo Box,0.72,
4202,29861,Critical,11,35.17,0.03,Regular Air,5.58 Toman,3.08,0.99,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.37,
4305,30658,Medium,35,17387.65,0.08,Regular Air,6907.613 Toman,499.99,24.49,Kerman,Northwest,Corporate,Technology,Large Box,0.36,
4306,30658,Medium,44,6040.22,0.05,Regular Air,-942.5 Toman,138.14,35.0,Kerman,Northwest,Corporate,Office Supplies,Large Box,,
4346,30947,Low,17,691.59,0.03,Regular Air,261.239 Toman,41.94,2.99,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.35,Average
4347,30947,Low,45,345.2,0.01,Regular Air,183.53 Toman,7.31,0.49,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.38,
4362,31077,Not Specified,36,1955.0765,0.06,Regular Air,470.826 Toman,65.99,3.9,Kerman,Northwest,Small Business,Technology,Small Box,0.55,
4369,31111,Not Specified,27,217.93,0.03,Regular Air,-29.02 Toman,7.64,5.83,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.36,
4372,31169,Low,6,254.76,0.06,,109.88 Toman,40.97,14.45,Kerman,Northwest,Home Office,Furniture,Large Box,0.57,
4390,31270,Medium,21,6806.66,0.0,Delivery Truck,801.72 Toman,299.05,87.01,Kerman,Northwest,Corporate,Furniture,Jumbo Drum,0.57,
4391,31270,Medium,3,891.61,0.1,Delivery Truck,-328.36 Toman,291.73,48.8,Kerman,Northwest,Corporate,Furniture,Jumbo Drum,0.56,
4392,31270,Medium,5,165.04,0.03,Regular Air,-112.44 Toman,30.42,8.65,Kerman,Northwest,Corporate,Technology,Small Box,0.74,
4401,31364,Not Specified,2,789.01,0.07,Regular Air,-539.59 Toman,415.88,11.37,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.57,
4404,31393,Critical,4,97.57,0.04,Regular Air,-27.31 Toman,19.94,14.87,Kerman,Northwest,Corporate,Furniture,Large Box,0.57,
4405,31393,Critical,31,110.32,0.09,Regular Air,-32.65 Toman,3.68,1.32,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.83,
4411,31492,Critical,26,321.68,0.04,Regular Air,-12.25 Toman,11.97,4.98,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.58,
4412,31492,Critical,34,971.95,0.09,Express Air,-21.1 Toman,29.74,6.64,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.7,
4413,31492,Critical,23,2149.03,0.03,Regular Air,-235.56 Toman,95.43,19.99,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.79,
4429,31558,Low,12,3671.3,0.04,Regular Air,900.06 Toman,300.65,24.49,Kerman,Northwest,Home Office,Office Supplies,Large Box,0.52,Poor
4430,31558,Low,42,1763.6,0.08,Regular Air,455.37 Toman,45.19,1.99,Kerman,Northwest,Home Office,Technology,Small Pack,0.55,
4446,31684,Critical,15,89.97,0.02,Regular Air,23.48 Toman,5.68,1.46,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.39,
4447,31684,Critical,28,456.91,0.04,,-328.18 Toman,15.51,17.78,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.59,
4459,31781,Medium,46,249.02,0.1,Regular Air,-282.6125 Toman,5.81,8.49,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.39,
4460,31781,Medium,41,78.49,0.03,Regular Air,5.53 Toman,1.81,0.75,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.52,
4524,32193,Low,4,40.72,0.1,Express Air,-10.25 Toman,6.68,6.93,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.37,
4525,32193,Low,27,113.3,0.02,Regular Air,37.33 Toman,3.93,0.99,Kerman,Northwest,Small Business,Office Supplies,Wrap Bag,0.39,
4532,32229,High,8,1219.19,0.02,Regular Air,44.36999999999995 Toman,150.98,13.99,Kerman,Northwest,Corporate,Technology,Medium Box,0.38,
4533,32229,High,15,28.68,0.0,Regular Air,-0.12 Toman,1.76,0.7,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.56,Excellent
4599,32743,Critical,19,3548.67,0.01,Regular Air,1280.19 Toman,177.98,0.99,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.56,
4607,32806,Critical,8,178.78,0.02,Regular Air,-28.34 Toman,20.24,8.99,Kerman,Northwest,Home Office,Furniture,Small Pack,0.46,
4651,33123,Medium,41,6045.98,0.08,Delivery Truck,-996.67 Toman,150.98,66.27,Kerman,Northwest,Corporate,Furniture,Jumbo Box,0.65,
4656,33159,Medium,3,56.695,0.01,Regular Air,-70.972 Toman,20.99,0.99,Kerman,Northwest,Corporate,Technology,Wrap Bag,0.37,
4659,33186,Low,24,1350.531,0.01,Regular Air,221.184 Toman,65.99,5.26,Kerman,Northwest,Corporate,Technology,Small Box,0.56,
4687,33377,High,20,100.4,0.06,Regular Air,11.94 Toman,5.18,2.04,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.36,
4688,33377,High,19,327.15,0.04,Regular Air,47.3 Toman,17.24,3.26,Kerman,Northwest,Corporate,Office Supplies,Small Pack,0.56,
4691,33444,Medium,11,30.51,0.09,Regular Air,-17.68 Toman,2.6,2.4,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.58,
4738,33703,Not Specified,4,242.36,0.08,Regular Air,-131.48 Toman,60.98,1.99,Kerman,Northwest,Corporate,Technology,Small Pack,0.5,Excellent
4739,33703,Not Specified,25,802.19,0.0,Regular Air,56.26 Toman,29.74,6.64,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.7,
4740,33703,Not Specified,4,63.52,0.08,Express Air,-8.47 Toman,12.21,4.81,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.58,
4746,33734,Not Specified,13,371.94,0.05,Regular Air,106.53 Toman,29.14,4.86,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.38,
4763,33888,Not Specified,31,349.43,0.04,Regular Air,-44.919 Toman,11.5,7.19,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.4,
4764,33888,Not Specified,3,58.33,0.02,Regular Air,-35.08 Toman,15.7,11.25,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.6,
4772,33894,Critical,14,140.66,0.0,Regular Air,11.34 Toman,9.27,4.39,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.38,
4773,33894,Critical,5,42.89,0.02,Regular Air,-32.48 Toman,6.84,8.37,Kerman,Northwest,Corporate,Office Supplies,Small Pack,0.58,
4777,33922,Not Specified,31,15251.5,0.06,Delivery Truck,5353.19 Toman,500.97,69.3,Kerman,Northwest,Home Office,Technology,Jumbo Drum,0.37,
4804,34177,High,26,172.76,0.1,Regular Air,73.18 Toman,7.31,0.49,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.38,Poor
4812,34215,High,6,35.65,0.02,Regular Air,-5.9225 Toman,5.34,2.99,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.38,
4820,34246,Critical,49,199.86,0.03,Regular Air,-257.11 Toman,4.06,6.89,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.6,
4822,34246,Critical,27,322.69,0.01,Regular Air,1.91 Toman,11.58,6.97,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.35,
4865,34631,Not Specified,19,12616.2,0.07,Regular Air,2808.219 Toman,699.99,24.49,Kerman,Northwest,Corporate,Technology,Large Box,0.41,Average
4929,35047,Medium,31,148.17,0.0,Regular Air,-7.06 Toman,4.71,0.7,Kerman,Northwest,Home Office,Office Supplies,Wrap Bag,0.85,
4957,35266,Not Specified,39,217.25,0.07,Regular Air,33.5 Toman,5.84,1.2,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.55,Poor
5049,36001,Low,47,564.39,0.09,Regular Air,51.8245 Toman,12.95,4.98,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.4,
5074,36134,Low,6,826.9735,0.01,Regular Air,-413.325 Toman,155.99,8.99,Kerman,Northwest,Corporate,Technology,Small Box,0.55,
5075,36135,Not Specified,33,999.226,0.02,Regular Air,381.168 Toman,35.99,3.3,Kerman,Northwest,Consumer,Technology,Small Pack,0.39,
5138,36644,High,24,2298.32,0.06,Regular Air,218.72 Toman,99.99,19.99,Kerman,Northwest,Corporate,Technology,Small Box,0.5,
5139,36646,Medium,24,1168.15,0.04,Express Air,-743.96 Toman,48.91,35.0,Kerman,Northwest,Small Business,Office Supplies,Large Box,0.83,
5154,36707,Medium,47,181.78,0.02,Regular Air,71.56 Toman,3.78,0.71,Kerman,Northwest,Home Office,Office Supplies,Wrap Bag,0.39,
5236,37253,High,46,1184.32,0.09,Regular Air,-99.55 Toman,26.31,5.89,Kerman,Northwest,Small Business,Technology,Small Box,0.75,
5275,37541,Medium,3,71.94,0.01,Regular Air,-70.68 Toman,20.95,5.99,Kerman,Northwest,Small Business,Technology,Small Box,0.65,
5276,37541,Medium,10,550.61,0.08,Express Air,98.32 Toman,55.98,13.88,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.36,
5277,37541,Medium,18,1373.11,0.1,Regular Air,-599.54 Toman,80.98,35.0,Kerman,Northwest,Small Business,Office Supplies,Large Box,0.81,Excellent
5286,37634,Medium,32,368.18,0.07,Regular Air,-36.78 Toman,12.21,4.81,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.58,
5312,37793,Not Specified,16,224.47,0.08,Regular Air,-49.31 Toman,13.9,7.59,Kerman,Northwest,Corporate,Office Supplies,Small Pack,0.56,
5325,37860,Medium,1,104.85,0.07,Regular Air,-98.31 Toman,55.5,52.2,Kerman,Northwest,Corporate,Furniture,Medium Box,0.72,
5472,38884,High,47,256.0,0.03,Regular Air,-119.84 Toman,5.28,5.66,Kerman,Northwest,Consumer,Office Supplies,Small Box,0.4,
5559,39364,High,29,2754.93,0.06,Regular Air,-1.329999999999984 Toman,92.23,39.61,Kerman,Northwest,Corporate,Furniture,Medium Box,0.67,
5569,39457,Critical,40,4842.21,0.03,Delivery Truck,-1975.26 Toman,122.99,70.2,Kerman,Northwest,Home Office,Furniture,Jumbo Drum,0.74,
5600,39683,High,6,126.02,0.09,Regular Air,66.97 Toman,20.24,6.67,Kerman,Northwest,Corporate,Furniture,Small Pack,0.49,
5601,39683,High,30,68.14,0.0,Regular Air,6.37 Toman,2.18,0.78,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.52,
5628,39846,Low,14,71.47,0.06,Regular Air,-62.73 Toman,4.98,4.62,Kerman,Northwest,Corporate,Technology,Small Pack,0.64,
5659,40036,Not Specified,10,568.3355,0.02,Regular Air,-147.356 Toman,65.99,8.99,Kerman,Northwest,Home Office,Technology,Small Box,0.58,
5662,40067,Low,38,2157.3085,0.0,Regular Air,519.2460000000001 Toman,65.99,5.31,Kerman,Northwest,Corporate,Technology,Small Box,0.57,
5675,40132,Low,26,1363.0,0.04,Delivery Truck,149.83 Toman,50.98,14.19,Kerman,Northwest,Corporate,Furniture,Jumbo Drum,0.56,Poor
5676,40132,Low,36,4698.5,0.04,Delivery Truck,-219.375 Toman,124.49,51.94,Kerman,Northwest,Corporate,Furniture,Jumbo Box,0.63,
5677,40132,Low,16,347.47,0.09,Regular Air,-86.204 Toman,22.38,15.1,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.38,
5681,40160,Critical,23,1404.22,0.1,Regular Air,202.87 Toman,63.94,14.48,Kerman,Northwest,Consumer,Furniture,Small Box,0.46,
5719,40518,Critical,3,17.52,0.05,Regular Air,-12.1555 Toman,4.13,5.04,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.38,
5746,40804,Medium,36,4273.8,0.06,,-1775.83 Toman,122.99,70.2,Kerman,Northwest,Consumer,Furniture,Jumbo Drum,0.74,
5764,40902,Low,25,192.18,0.02,Regular Air,-48.875 Toman,7.1,6.05,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.39,
5791,41063,Low,10,308.36299999999994,0.04,Regular Air,42.27299999999995 Toman,35.99,0.99,Kerman,Northwest,Home Office,Technology,Small Pack,0.35,
5792,41063,Low,26,1911.4035,0.06,Regular Air,822.888 Toman,85.99,1.25,Kerman,Northwest,Home Office,Technology,Small Pack,0.39,
5802,41153,Medium,29,862.2,0.1,Regular Air,-45.1 Toman,30.73,4.0,Kerman,Northwest,Corporate,Technology,Small Box,0.75,
5805,41184,High,7,120.03,0.02,Regular Air,-56.06 Toman,15.7,11.25,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.6,
5835,41409,Not Specified,1,18.92,0.0,,-18.2505 Toman,11.5,7.19,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.4,
5877,41696,Not Specified,45,237.28,0.03,Express Air,-2088.68 Toman,4.48,49.0,Kerman,Northwest,Small Business,Office Supplies,Large Box,0.6,
5944,42209,High,5,324.55,0.08,Regular Air,-12.82 Toman,67.84,0.99,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.58,
5945,42209,High,31,8901.78,0.04,Regular Air,2795.36 Toman,276.2,24.49,Kerman,Northwest,Corporate,Furniture,Large Box,,
6007,42561,Low,15,1062.9589999999998,0.07,Express Air,298.476 Toman,85.99,2.5,Kerman,Northwest,Consumer,Technology,Small Box,0.35,Average
6009,42564,Low,35,7468.86,0.02,Delivery Truck,2155.41 Toman,200.98,23.76,Kerman,Northwest,Small Business,Furniture,Jumbo Drum,0.58,Excellent
6082,43109,Critical,19,281.84,0.06,Regular Air,-21.85 Toman,15.01,8.4,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.39,
6084,43109,Critical,10,97.02,0.06,Regular Air,-3.96 Toman,10.01,1.99,Kerman,Northwest,Corporate,Technology,Small Pack,0.41,
6097,43203,Not Specified,32,225.16,0.02,Regular Air,-33.69 Toman,6.68,5.2,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.37,
6103,43236,Not Specified,20,205.33,0.0,Regular Air,10.68 Toman,9.77,6.02,Kerman,Northwest,Corporate,Furniture,Medium Box,0.48,
6105,43267,Critical,17,1368.14,0.05,Express Air,171.26 Toman,76.72,19.95,Kerman,Northwest,Home Office,Office Supplies,Large Box,0.54,
6118,43329,Medium,42,2475.83,0.09,Regular Air,752.37 Toman,59.98,3.99,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.57,
6119,43330,Not Specified,40,2205.7585,0.03,,337.041 Toman,65.99,8.99,Kerman,Northwest,Home Office,Technology,Small Box,0.58,
6125,43364,High,21,524.2,0.04,Regular Air,158.98 Toman,23.99,6.71,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.35,
6129,43392,Medium,39,6553.45,0.03,Regular Air,2969.81 Toman,162.93,19.99,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.39,
6176,43781,Not Specified,45,497.14,0.05,Regular Air,240.41 Toman,10.94,1.39,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.35,
6177,43781,Not Specified,21,917.39,0.02,Express Air,393.4055 Toman,40.98,2.99,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.36,
6226,44071,Not Specified,19,110.67,0.08,,-43.746 Toman,5.99,4.92,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.38,
6290,44519,High,48,224.58,0.03,Regular Air,-144.762 Toman,4.57,5.42,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.37,
6291,44519,High,34,365.77,0.07,Regular Air,155.69 Toman,10.67,1.39,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.39,
6292,44519,High,34,16073.03,0.01,Delivery Truck,5386.32 Toman,442.14,14.7,Kerman,Northwest,Corporate,Technology,Jumbo Drum,0.56,
6324,44772,Not Specified,1,54.077,0.07,Express Air,-232.991 Toman,55.99,5.0,Kerman,Northwest,Corporate,Technology,Small Pack,0.83,
6330,44839,Critical,27,899.97,0.09,Express Air,-246.3 Toman,33.98,19.99,Kerman,Northwest,Consumer,Furniture,Small Box,0.55,
6372,45217,Not Specified,40,6789.9275,0.08,Regular Air,1864.656 Toman,200.99,4.2,Kerman,Northwest,Consumer,Technology,Small Box,0.59,
6439,45766,High,37,2522.21,0.0,,1026.07 Toman,63.94,14.48,Kerman,Northwest,Home Office,Furniture,Small Box,0.46,
6440,45766,High,28,4181.82,0.01,Regular Air,1765.48 Toman,140.99,13.99,Kerman,Northwest,Home Office,Technology,Medium Box,0.37,
6446,45861,Medium,39,680.8584999999999,0.05,Regular Air,319.104 Toman,20.99,0.99,Kerman,Northwest,Small Business,Technology,Wrap Bag,0.37,
6450,45957,Critical,20,759.84,0.06,Regular Air,162.83 Toman,39.24,1.99,Kerman,Northwest,Home Office,Technology,Small Pack,0.51,
6451,45957,Critical,19,147.39,0.08,Regular Air,-30.92 Toman,7.64,5.83,Kerman,Northwest,Home Office,Office Supplies,Wrap Bag,0.36,
6591,46912,Low,5,294.0,0.0,Regular Air,181.53 Toman,54.74,14.83,Kerman,Northwest,Home Office,Furniture,Small Box,0.54,Poor
6665,47460,Critical,12,31.6,0.1,Regular Air,-3.64 Toman,2.84,0.93,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.54,Average
6669,47462,High,43,154.18,0.08,Regular Air,-166.9225 Toman,3.58,5.47,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.37,Excellent
6670,47462,High,18,110.31,0.05,Regular Air,-1.22 Toman,5.85,2.27,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.56,
6671,47462,High,41,137.51,0.02,Regular Air,21.62 Toman,3.29,1.35,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.4,
6692,47620,Low,27,302.2,0.04,Regular Air,20.27 Toman,10.98,3.37,Kerman,Northwest,Corporate,Office Supplies,Small Pack,0.57,
6736,47943,Medium,12,61.09,0.04,Regular Air,24.06 Toman,4.91,0.5,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.36,
6737,47943,Medium,48,777.76,0.02,Regular Air,63.46 Toman,15.94,5.45,Kerman,Northwest,Home Office,Office Supplies,Small Pack,0.55,
6754,48101,High,4,108.87,0.05,Regular Air,-39.92 Toman,22.84,16.87,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.39,
6783,48295,Medium,48,10051.52,0.05,Regular Air,4938.78 Toman,204.1,13.99,Kerman,Northwest,Small Business,Technology,Medium Box,0.37,
6858,48839,Critical,1,97.13,0.05,Regular Air,-37.06 Toman,98.31,0.49,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.36,
6894,49154,Medium,26,1523.5,0.07,Regular Air,-807.89 Toman,60.98,49.0,Kerman,Northwest,Home Office,Office Supplies,Large Box,0.59,
6983,49921,Low,5,756.15,0.06,,-280.2792 Toman,145.45,17.85,Kerman,Northwest,Small Business,Technology,Jumbo Drum,0.56,Average
6984,49921,Low,1,18.15,0.04,Regular Air,-7.26 Toman,12.28,6.13,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.57,
6991,49952,High,12,1323.67,0.04,Express Air,630.28 Toman,107.53,5.81,Kerman,Northwest,Corporate,Furniture,Medium Box,0.65,
7042,50278,High,2,51.21,0.0,Regular Air,-27.531 Toman,20.98,8.83,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.37,
7043,50278,High,20,2195.55,0.01,Delivery Truck,-355.94100000000003 Toman,100.8,60.0,Kerman,Northwest,Corporate,Furniture,Jumbo Drum,0.59,
7060,50374,Not Specified,30,3482.41,0.05,Regular Air,1443.351 Toman,120.98,9.07,Kerman,Northwest,Home Office,Office Supplies,Small Box,0.35,Excellent
7103,50688,Critical,50,600.22,0.08,Regular Air,27.86 Toman,12.98,3.14,Kerman,Northwest,Home Office,Office Supplies,Small Pack,0.6,
7111,50754,Not Specified,9,64.0305,0.06,Regular Air,-58.344 Toman,7.99,5.03,Kerman,Northwest,Consumer,Technology,Medium Box,0.6,
7136,50914,Critical,49,8551.544,0.03,Regular Air,2763.126 Toman,195.99,8.99,Kerman,Northwest,Corporate,Technology,Small Box,0.58,Poor
7168,51169,High,2,291.66,0.08,Regular Air,-192.92 Toman,136.98,24.49,Kerman,Northwest,Home Office,Furniture,Large Box,0.59,
7277,51938,Low,5,503.3275,0.06,Regular Air,-488.312 Toman,125.99,5.63,Kerman,Northwest,Corporate,Technology,Small Box,0.6,
7286,51971,Not Specified,39,1326.04,0.02,Regular Air,-1129.96 Toman,32.48,35.0,Kerman,Northwest,Home Office,Office Supplies,Large Box,0.81,
7318,52193,Not Specified,1,17.89,0.04,Express Air,10.51 Toman,2.88,0.5,Kerman,Northwest,Corporate,Office Supplies,Small Box,0.39,
7319,52193,Not Specified,47,137.18,0.07,Regular Air,6.04 Toman,2.94,0.96,Kerman,Northwest,Corporate,Office Supplies,Wrap Bag,0.58,
7343,52321,High,48,617.26,0.04,Regular Air,-37.52 Toman,12.28,6.13,Kerman,Northwest,Small Business,Office Supplies,Small Box,0.57,
7344,52321,High,45,13104.992,0.03,Delivery Truck,5626.42 Toman,349.45,60.0,Kerman,Northwest,Small Business,Furniture,Jumbo Drum,,
7352,52386,High,6,700.73,0.08,Delivery Truck,-188.5812 Toman,120.97,26.3,Kerman,Northwest,Home Office,Technology,Jumbo Drum,0.38,
